facilityID,siteID,name,county,huc8,type,aquifer,latitude,longitude,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,5/9/2001 8:00,TMDL,TSS,Total suspended solids,NonFilt,,43,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,6/13/2001 9:00,TMDL,TSS,Total suspended solids,NonFilt,,36,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,7/10/2001 14:00,TMDL,TSS,Total suspended solids,NonFilt,,8,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,8/8/2001 13:00,TMDL,TSS,Total suspended solids,NonFilt,,16,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,9/10/2001 12:00,TMDL,TSS,Total suspended solids,NonFilt,,7,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,10/4/2001 10:00,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310004,North Fork Maquoketa River N of Dyersville (28),Dubuque,7060006,River/Stream,,42.5028771,-91.124217,11/8/2001 7:00,TMDL,TSS,Total suspended solids,NonFilt,,13,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,6/10/2010 13:00,TMDL,TSS,Total suspended solids,NonFilt,,4,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,6/6/2010 2:13,TMDL,TSS,Total suspended solids,NonFilt,,480,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,6/5/2010 21:15,TMDL,TSS,Total suspended solids,NonFilt,,860,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,7/12/2010 14:30,TMDL,TSS,Total suspended solids,NonFilt,,4,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,6/28/2010 10:30,TMDL,TSS,Total suspended solids,NonFilt,,16,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,7/26/2010 12:40,TMDL,TSS,Total suspended solids,NonFilt,,7,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,3/10/2010 12:25,TMDL,TSS,Total suspended solids,NonFilt,,250,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,3/24/2010 11:30,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,4/6/2010 7:10,TMDL,TSS,Total suspended solids,NonFilt,,18000,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,4/7/2010 6:10,TMDL,TSS,Total suspended solids,NonFilt,,1100,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,4/13/2010 10:30,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,4/27/2010 12:15,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,5/25/2010 13:30,TMDL,TSS,Total suspended solids,NonFilt,,10,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,5/12/2010 23:15,TMDL,TSS,Total suspended solids,NonFilt,,4200,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,5/13/2010 1:58,TMDL,TSS,Total suspended solids,NonFilt,,7000,mg/l,TRUE,1,,,I3765,UHL002,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,5/12/2010 12:50,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310005,White Pine Hollow near Luxemburg (site wph1),Dubuque,7060004,River/Stream,,42.64448492,-91.12875225,9/5/2012 8:30,TMDL,TSS,Total suspended solids,NonFilt,,10,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,5/12/2010 9:00,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,5/25/2010 11:45,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,4/27/2010 9:20,TMDL,TSS,Total suspended solids,NonFilt,,9,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,4/13/2010 8:30,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,3/24/2010 10:30,TMDL,TSS,Total suspended solids,NonFilt,,2,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,3/10/2010 10:50,TMDL,TSS,Total suspended solids,NonFilt,,250,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,7/26/2010 9:00,TMDL,TSS,Total suspended solids,NonFilt,,4,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,6/28/2010 9:30,TMDL,TSS,Total suspended solids,NonFilt,,14,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,7/12/2010 8:20,TMDL,TSS,Total suspended solids,NonFilt,,8,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11310006,White Pine Hollow near Luxemburg,Dubuque,7060004,River/Stream,,42.62454765,-91.10958297,6/10/2010 8:30,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,9/6/2006 16:05,TMDL,TSS,Total suspended solids,NonFilt,,13,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,8/17/2006 10:40,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,6/29/2006 10:10,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,7/20/2006 13:40,TMDL,TSS,Total suspended solids,NonFilt,,150,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,7/21/2006 11:40,TMDL,TSS,Total suspended solids,NonFilt,,78,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,9/12/2006 4:10,TMDL,TSS,Total suspended solids,NonFilt,,480,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,8/10/2006 10:00,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,1/8/2007 9:30,TMDL,TSS,Total suspended solids,NonFilt,,2,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,9/20/2006 10:00,TMDL,TSS,Total suspended solids,NonFilt,,7,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,2/14/2007 11:20,TMDL,TSS,Total suspended solids,NonFilt,,1,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,6/20/2007 9:20,TMDL,TSS,Total suspended solids,NonFilt,,23,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,3/7/2007 9:40,TMDL,TSS,Total suspended solids,NonFilt,,1,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,3/21/2007 9:30,TMDL,TSS,Total suspended solids,NonFilt,,150,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,4/3/2007 11:15,TMDL,TSS,Total suspended solids,NonFilt,,620,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,6/7/2007 9:45,TMDL,TSS,Total suspended solids,NonFilt,,78,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330001,Nutting Creek near Clermont (Site NuCr1),Fayette,7060004,River/Stream,,43.030081,-91.724154,4/17/2007 9:30,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,6/10/2010 8:40,TMDL,TFSS,Fixed suspended solids,NonFilt,,4,mg/l,TRUE,1,,,160.4,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,6/10/2010 8:40,TMDL,TSS,Total suspended solids,NonFilt,,8,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,6/22/2010 10:40,TMDL,TFSS,Fixed suspended solids,NonFilt,,2,mg/l,TRUE,1,,,160.4,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,6/22/2010 10:40,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,7/21/2010 9:40,TMDL,TFSS,Fixed suspended solids,NonFilt,,24,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,7/21/2010 9:40,TMDL,TSS,Total suspended solids,NonFilt,,58,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,7/8/2010 8:30,TMDL,TFSS,Fixed suspended solids,NonFilt,,5,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,7/8/2010 8:30,TMDL,TSS,Total suspended solids,NonFilt,,13,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,8/3/2010 9:15,TMDL,TFSS,Fixed suspended solids,NonFilt,,5,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,8/3/2010 9:15,TMDL,TSS,Total suspended solids,NonFilt,,25,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,8/17/2010 8:45,TMDL,TFSS,Fixed suspended solids,NonFilt,,10,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,8/17/2010 8:45,TMDL,TSS,Total suspended solids,NonFilt,,33,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,9/1/2010 9:00,TMDL,TFSS,Fixed suspended solids,NonFilt,,2,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,9/1/2010 9:00,TMDL,TSS,Total suspended solids,NonFilt,,18,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,9/15/2010 9:00,TMDL,TFSS,Fixed suspended solids,NonFilt,,3,mg/l,TRUE,1,,,160.4,UHL001,Calculated,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,9/15/2010 9:00,TMDL,TSS,Total suspended solids,NonFilt,,14,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,5/19/2010 9:30,TMDL,TFSS,Fixed suspended solids,NonFilt,,4,mg/l,TRUE,1,,,160.4,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,5/19/2010 9:30,TMDL,TSS,Total suspended solids,NonFilt,,9,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,5/5/2010 9:40,TMDL,TFSS,Fixed suspended solids,NonFilt,,4,mg/l,TRUE,1,,,160.4,UHL001,Actual,SW,Water,,
6,11330005,Volga Lake - Outfall,Fayette,7060004,River/Stream,,42.89449455,-91.77123966,5/5/2010 9:40,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11330006,Brush Creek near Arlington,Fayette,7060004,River/Stream,,42.77870905,-91.68759503,9/18/2012 13:30,TMDL,TSS,Total suspended solids,NonFilt,,1,mg/l,FALSE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,12/8/2004 13:15,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,11/10/2004 8:30,TMDL,TSS,Total suspended solids,NonFilt,,11,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,10/6/2004 11:40,TMDL,TSS,Total suspended solids,NonFilt,,14,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,9/8/2004 12:25,TMDL,TSS,Total suspended solids,NonFilt,,43,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,8/5/2004 11:15,TMDL,TSS,Total suspended solids,NonFilt,,94,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,6/2/2004 14:00,TMDL,TSS,Total suspended solids,NonFilt,,49,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,7/7/2004 10:45,TMDL,TSS,Total suspended solids,NonFilt,,69,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,10/9/2003 10:45,TMDL,TSS,Total suspended solids,NonFilt,,20,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,11/6/2003 9:30,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,5/6/2004 10:45,TMDL,TSS,Total suspended solids,NonFilt,,37,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,4/7/2004 12:15,TMDL,TSS,Total suspended solids,NonFilt,,40,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,12/4/2003 11:20,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,11/7/2001 9:00,TMDL,TSS,Total suspended solids,NonFilt,,23,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,12/6/2001 10:00,TMDL,TSS,Total suspended solids,NonFilt,,15,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,4/4/2002 10:15,TMDL,TSS,Total suspended solids,NonFilt,,6,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,3/7/2002 11:15,TMDL,TSS,Total suspended solids,NonFilt,,4,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,1/8/2002 11:00,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,10/3/2001 9:00,TMDL,TSS,Total suspended solids,NonFilt,,55,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,9/12/2001 10:00,TMDL,TSS,Total suspended solids,NonFilt,,58,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,8/16/2001 10:00,TMDL,TSS,Total suspended solids,NonFilt,,71,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,6/19/2001 10:00,TMDL,TSS,Total suspended solids,NonFilt,,47,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,7/9/2001 12:00,TMDL,TSS,Total suspended solids,NonFilt,,36,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,5/15/2001 11:00,TMDL,TSS,Total suspended solids,NonFilt,,70,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,4/19/2001 11:00,TMDL,TSS,Total suspended solids,NonFilt,,20,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,5/8/2002 10:20,TMDL,TSS,Total suspended solids,NonFilt,,63,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,7/16/2002 12:50,TMDL,TSS,Total suspended solids,NonFilt,,110,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,6/6/2002 11:40,TMDL,TSS,Total suspended solids,NonFilt,,59,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,12/4/2002 11:40,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,1/8/2003 10:00,TMDL,TSS,Total suspended solids,NonFilt,,1,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,4/8/2003 10:40,TMDL,TSS,Total suspended solids,NonFilt,,8,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,2/3/2003 12:30,TMDL,TSS,Total suspended solids,NonFilt,,2,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,3/6/2003 10:30,TMDL,TSS,Total suspended solids,NonFilt,,3,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,11/14/2002 11:25,TMDL,TSS,Total suspended solids,NonFilt,,5,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,10/8/2002 9:10,TMDL,TSS,Total suspended solids,NonFilt,,27,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,9/19/2002 12:50,TMDL,TSS,Total suspended solids,NonFilt,,35,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,8/15/2002 10:25,TMDL,TSS,Total suspended solids,NonFilt,,78,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,9/23/2003 11:30,TMDL,TSS,Total suspended solids,NonFilt,,21,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,8/7/2003 9:50,TMDL,TSS,Total suspended solids,NonFilt,,76,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,7/15/2003 9:30,TMDL,TSS,Total suspended solids,NonFilt,,110,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
6,11340001,Shell Rock River at Rockford (68),Floyd,7080202,River/Stream,,43.0522492,-92.9432257,5/12/2003 11:45,TMDL,TSS,Total suspended solids,NonFilt,,79,mg/l,TRUE,1,,,I3765,UHL001,Actual,SW,Water,,
