Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
Twelve Mile Creek Lake,7/31/2019,10:27 AM,2.5,25.44,8.89,112.49,9.21,214.91,15.51,140
Twelve Mile Creek Lake,7/31/2019,10:27 AM,3,25.44,8.87,111.38,9.12,215,16.16,140
Twelve Mile Creek Lake,7/31/2019,10:27 AM,3.5,25.44,8.87,110.59,9.06,215.09,15.97,140
Twelve Mile Creek Lake,7/31/2019,10:27 AM,4,25.44,8.87,109.67,8.98,215.13,15.59,140
Twelve Mile Creek Lake,7/31/2019,10:27 AM,4.5,25.44,8.85,106.82,8.75,215.4,15.3,140
Twelve Mile Creek Lake,7/31/2019,10:27 AM,5,24.78,8.6,89.4,7.38,219.1,12.95,142.38
Twelve Mile Creek Lake,7/31/2019,10:27 AM,5.5,23.02,8.18,39.97,3.42,236.33,7.78,153.67
Twelve Mile Creek Lake,7/31/2019,10:27 AM,6,20.92,8,18.58,1.66,266.4,4.05,173.13
Twelve Mile Creek Lake,7/31/2019,10:27 AM,6.5,18.52,7.85,13.36,1.25,293.03,1.97,190.44
Twelve Mile Creek Lake,7/31/2019,10:27 AM,7,17.72,7.79,8.16,0.78,297.51,1.52,193
Twelve Mile Creek Lake,7/31/2019,10:27 AM,7.5,17.27,7.75,7.02,0.67,301.06,1.66,195.6
Twelve Mile Creek Lake,7/31/2019,10:27 AM,8,16.5,7.62,5.56,0.54,310.39,1.83,201.8
Twelve Mile Creek Lake,7/31/2019,10:27 AM,8.5,15.74,7.55,4.46,0.44,322,2.13,209.25
Twelve Mile Creek Lake,7/31/2019,10:27 AM,9,15.28,7.45,3.81,0.38,330.83,2.34,215
Twelve Mile Creek Lake,7/31/2019,10:27 AM,9.5,14.99,7.38,3.3,0.33,338.76,2.51,220.25
Twelve Mile Creek Lake,7/31/2019,10:27 AM,10,14.81,7.35,2.88,0.29,344.64,2.69,224
Twelve Mile Creek Lake,7/31/2019,10:27 AM,10.5,14.64,7.32,2.5,0.25,349.64,3.02,227.27
Twelve Mile Creek Lake,7/31/2019,10:27 AM,11,14.56,7.27,2.21,0.22,354.59,9.95,230.44
Union Grove Lake,8/7/2019,3:54 PM,0,28.63,9.09,231.3,17.89,189.44,19.16,123
Union Grove Lake,8/7/2019,3:54 PM,0.5,28.14,9.11,234.33,18.27,284.64,11.81,185.13
Union Grove Lake,8/7/2019,3:54 PM,1,27.38,8.82,202.55,15.92,290.38,10.68,188.75
Union Grove Lake,8/7/2019,3:54 PM,1.5,26.19,8.49,145.63,11.75,315.77,9.3,205.33
Union Grove Lake,8/7/2019,3:54 PM,2,25.94,8.21,82.92,6.72,365.3,7.3,237.4
Union Grove Lake,8/7/2019,3:54 PM,2.5,24.43,7.95,42.43,3.53,397.38,4.17,258.33
Union Grove Lake,8/7/2019,3:54 PM,3,23.72,7.78,25.72,2.17,413.62,2.3,268.8
Union Grove Lake,8/7/2019,3:54 PM,3.5,21.64,7.46,15.74,1.38,499.74,2.63,324.82
Upper Gar Lake,7/22/2019,10:19 AM,0,24.97,8.18,100.08,8.27,395.1,7.86,256.63
Upper Gar Lake,7/22/2019,10:19 AM,0.5,25.06,8.15,99.5,8.21,397.68,11.19,258.5
Upper Gar Lake,7/22/2019,10:19 AM,1,25.06,8.15,99.03,8.17,398.11,11.56,259
Upper Gar Lake,7/22/2019,10:19 AM,1.5,25.05,8.11,96.19,7.94,398.28,11.57,259
Upper Gar Lake,7/22/2019,10:19 AM,2,24.75,7.9,74.51,6.18,399.48,9.28,259.67
Upper Pine Lake,8/13/2019,8:51 AM,0,25.43,8.28,127.63,10.46,373.39,5.13,243
Upper Pine Lake,8/13/2019,8:51 AM,0.5,25.5,8.27,129.83,10.62,373.05,5.16,242.33
Upper Pine Lake,8/13/2019,8:51 AM,1,25.53,8.26,130.69,10.69,373.34,5.11,243
Upper Pine Lake,8/13/2019,8:51 AM,1.5,25.54,8.19,125.83,10.29,374.44,5.11,243.38
Upper Pine Lake,8/13/2019,8:51 AM,2,25.44,7.7,48.25,3.95,395.05,5.49,256.93
Upper Pine Lake,8/13/2019,8:51 AM,2.5,25.24,7.53,19.97,1.64,414.66,6.72,269.29
Upper Pine Lake,8/13/2019,8:51 AM,3,23.53,7.34,11.02,0.93,449.37,8.37,291.83
Upper Pine Lake,8/13/2019,8:51 AM,3.5,20.37,7.05,8.16,0.73,565.71,8.29,367.57
Upper Pine Lake,8/13/2019,8:51 AM,4,17.86,6.81,5.72,0.54,673.89,7.93,438
Viking Lake,7/30/2019,2:26 PM,0,27.63,8.66,115.97,9.13,224.37,2.92,146
Viking Lake,7/30/2019,2:26 PM,0.5,27.66,8.67,119.72,9.42,223.36,4.82,145.2
Viking Lake,7/30/2019,2:26 PM,1,27.7,8.68,125.27,9.85,222.66,7.01,145
Viking Lake,7/30/2019,2:26 PM,1.5,27.39,8.55,112.31,8.87,222.8,7.09,145
Viking Lake,7/30/2019,2:26 PM,2,26.91,8.28,87.9,7.01,223.8,6.91,145.33
Viking Lake,7/30/2019,2:26 PM,2.5,26.4,8.1,74.03,5.95,225.58,6.67,146.63
Viking Lake,7/30/2019,2:26 PM,3,26.11,7.92,60.03,4.86,227.5,6.37,147.89
Viking Lake,7/30/2019,2:26 PM,3.5,26.02,7.86,56.19,4.56,228,6.28,148
Viking Lake,7/30/2019,2:26 PM,4,25.94,7.69,34.42,2.8,228.97,5.75,148.83
Viking Lake,7/30/2019,2:26 PM,4.5,25.85,7.64,34.05,2.77,230.25,5.65,149.83
Viking Lake,7/30/2019,2:26 PM,5,25.75,7.61,37.64,3.06,230.79,6.16,150
Viking Lake,7/30/2019,2:26 PM,5.5,25.68,7.53,32.7,2.67,231.2,6.42,150
Viking Lake,7/30/2019,2:26 PM,6,25.57,7.41,14.38,1.17,232.83,6.26,151.44
Viking Lake,7/30/2019,2:26 PM,6.5,25.25,7.25,4.77,0.39,237.69,5.49,154.44
Viking Lake,7/30/2019,2:26 PM,7,24.94,7.2,3.35,0.28,242.28,5.83,157.5
Viking Lake,7/30/2019,2:26 PM,7.5,23.92,7.06,2.68,0.23,250.06,7.97,162.5
Viking Lake,7/30/2019,2:26 PM,8,23.3,6.95,2.14,0.18,259.09,6.24,168.5
Frog Hollow,8/12/2019,7:53 AM,0,25.24,8.6,140.04,11.51,280.25,27.74,182
Frog Hollow,8/12/2019,7:53 AM,0.5,25.33,8.66,142.41,11.69,280.28,26.92,182.11
Frog Hollow,8/12/2019,7:53 AM,1,25.31,8.67,121.96,10.01,282.58,24.65,183.75
Frog Hollow,8/12/2019,7:53 AM,1.5,25.2,8.52,95.52,7.86,290.98,21.69,189.1
Frog Hollow,8/12/2019,7:53 AM,2,25.09,8.3,69.65,5.74,300.15,17.9,195.13
Frog Hollow,8/12/2019,7:53 AM,2.5,24.84,8.09,31.53,2.61,313.65,11.21,203.9
Frog Hollow,8/12/2019,7:53 AM,3,24.04,7.84,15.31,1.28,342.96,5.78,223
Frog Hollow,8/12/2019,7:53 AM,3.5,22.18,7.58,10.08,0.88,391.55,4.47,254.5
Frog Hollow,8/12/2019,7:53 AM,4,21.03,7.33,6.43,0.57,441.69,5.83,287
Frog Hollow,8/12/2019,7:53 AM,4.5,19.33,7.16,4.51,0.41,485.16,5.08,315.27
Frog Hollow,8/12/2019,7:53 AM,5,17.34,7,3.48,0.33,527.04,3.84,342.5
Frog Hollow,8/12/2019,7:53 AM,5.5,16.91,6.91,2.82,0.27,547.69,3.49,356
Frog Hollow,8/12/2019,7:53 AM,6,16.31,6.8,2.33,0.23,567.02,4.16,368.5
West Okoboji Lake,7/22/2019,9:05 AM,0,24.1,8.08,92.22,7.75,434.86,-0.15,282.73
West Okoboji Lake,7/22/2019,9:05 AM,0.5,24.76,8.09,91.13,7.56,430.25,-0.1,280
West Okoboji Lake,7/22/2019,9:05 AM,1,24.78,8.1,90.4,7.49,430.1,-0.14,280
West Okoboji Lake,7/22/2019,9:05 AM,1.5,24.78,8.1,90.22,7.48,430.18,-0.09,280
West Okoboji Lake,7/22/2019,9:05 AM,2,24.78,8.1,90.2,7.48,430.2,-0.08,280
West Okoboji Lake,7/22/2019,9:05 AM,2.5,24.78,8.1,90.2,7.47,430.2,-0.07,280
West Okoboji Lake,7/22/2019,9:05 AM,3,24.78,8.1,90.01,7.46,430.22,-0.09,280
West Okoboji Lake,7/22/2019,9:05 AM,3.5,24.78,8.1,89.9,7.45,430.26,-0.13,280
West Okoboji Lake,7/22/2019,9:05 AM,4,24.78,8.1,89.86,7.45,430.23,-0.1,280
West Okoboji Lake,7/22/2019,9:05 AM,4.5,24.78,8.09,89.8,7.44,430.24,-0.13,280
West Okoboji Lake,7/22/2019,9:05 AM,5,24.78,8.09,89.8,7.44,430.25,-0.12,280
West Okoboji Lake,7/22/2019,9:05 AM,5.5,24.78,8.09,89.71,7.43,430.3,-0.13,280
West Okoboji Lake,7/22/2019,9:05 AM,6,24.78,8.08,89.6,7.43,430.3,-0.15,280
West Okoboji Lake,7/22/2019,9:05 AM,6.5,24.78,8.08,89.6,7.43,430.3,-0.06,280
West Okoboji Lake,7/22/2019,9:05 AM,7,24.78,8.08,89.6,7.42,430.3,-0.12,280
West Okoboji Lake,7/22/2019,9:05 AM,7.5,24.78,8.07,89.52,7.42,430.3,-0.15,280
West Okoboji Lake,7/22/2019,9:05 AM,8,24.78,8.07,89.29,7.4,430.3,-0.14,280
West Okoboji Lake,7/22/2019,9:05 AM,8.5,24.78,8.07,89.2,7.39,430.3,-0.16,280
West Okoboji Lake,7/22/2019,9:05 AM,9,24.78,8.07,89.13,7.39,430.3,-0.14,280
West Okoboji Lake,7/22/2019,9:05 AM,9.5,24.78,8.07,89.03,7.38,430.38,-0.13,280
West Okoboji Lake,7/22/2019,9:05 AM,10,21.06,7.92,70.99,6.26,457.14,-0.12,297
West Okoboji Lake,7/22/2019,9:05 AM,10.5,19.35,7.83,55.55,5.09,453.52,-0.12,294.67
West Okoboji Lake,7/22/2019,9:05 AM,11,18.61,7.8,51.8,4.84,443.46,-0.1,288.29
West Okoboji Lake,7/22/2019,9:05 AM,11.5,18.32,7.77,50.2,4.71,436.57,-0.11,283.71
West Okoboji Lake,7/22/2019,9:05 AM,12,17.68,7.72,47.95,4.56,434.41,-0.1,282.36
West Okoboji Lake,7/22/2019,9:05 AM,12.5,17.19,7.7,46.96,4.51,433.74,-0.12,282
West Okoboji Lake,7/22/2019,9:05 AM,13,16.66,7.69,45.91,4.46,434,-0.12,282
West Okoboji Lake,7/22/2019,9:05 AM,13.5,15.95,7.68,44.89,4.42,434.44,-0.12,282
West Okoboji Lake,7/22/2019,9:05 AM,14,15.51,7.68,44.78,4.46,434.4,-0.11,282
West Okoboji Lake,7/22/2019,9:05 AM,14.5,15.25,7.68,45.23,4.52,434.15,-0.08,282
West Okoboji Lake,7/22/2019,9:05 AM,15,14.92,7.68,46.3,4.67,434.16,-0.09,282
West Okoboji Lake,7/22/2019,9:05 AM,15.5,14.56,7.68,47.51,4.83,434.4,-0.11,282
West Okoboji Lake,7/22/2019,9:05 AM,16,14.37,7.69,47.62,4.86,434.24,-0.11,282
West Okoboji Lake,7/22/2019,9:05 AM,16.5,14.15,7.68,46.35,4.76,434.2,-0.09,282
West Okoboji Lake,7/22/2019,9:05 AM,17,13.85,7.65,44.61,4.6,434.23,-0.08,282
West Okoboji Lake,7/22/2019,9:05 AM,17.5,13.64,7.62,43.57,4.52,434.35,-0.04,282
West Okoboji Lake,7/22/2019,9:05 AM,18,13.42,7.6,38.6,4.02,435.01,0.06,283
West Okoboji Lake,7/22/2019,9:05 AM,18.5,13.22,7.56,35.08,3.67,435.93,0.16,283.13
West Okoboji Lake,7/22/2019,9:05 AM,19,13.11,7.54,30.23,3.17,436.45,0.22,284
West Okoboji Lake,7/22/2019,9:05 AM,19.5,13,7.52,30,3.16,436.56,0.24,284
West Okoboji Lake,7/22/2019,9:05 AM,20,12.84,7.51,30.6,3.23,436.38,0.21,284
West Okoboji Lake,7/22/2019,9:05 AM,20.5,12.72,7.5,31.25,3.31,436.13,0.17,283.25
West Okoboji Lake,7/22/2019,9:05 AM,21,12.57,7.49,31.59,3.36,436.29,0.13,283.71
West Okoboji Lake,7/22/2019,9:05 AM,21.5,12.39,7.49,30.57,3.26,436.73,0.15,284
West Okoboji Lake,7/22/2019,9:05 AM,22,12.29,7.48,29.25,3.13,436.88,0.18,284
West Okoboji Lake,7/22/2019,9:05 AM,22.5,12.23,7.47,28.05,3.01,436.87,0.25,284
West Okoboji Lake,7/22/2019,9:05 AM,23,12.16,7.46,26.6,2.85,436.94,0.33,284
West Okoboji Lake,7/22/2019,9:05 AM,23.5,12.09,7.45,25.42,2.73,437.14,0.37,284
West Okoboji Lake,7/22/2019,9:05 AM,24,12.04,7.44,24.68,2.65,437.2,0.36,284
West Okoboji Lake,7/22/2019,9:05 AM,24.5,11.98,7.43,24,2.58,437.24,0.34,284
West Okoboji Lake,7/22/2019,9:05 AM,25,11.91,7.42,23.14,2.49,437.35,0.34,284
West Okoboji Lake,7/22/2019,9:05 AM,25.5,11.83,7.41,22.07,2.39,437.45,0.31,284
West Okoboji Lake,7/22/2019,9:05 AM,26,11.8,7.41,21.57,2.33,437.5,0.27,284
West Okoboji Lake,7/22/2019,9:05 AM,26.5,11.78,7.4,21.27,2.3,437.5,0.3,284
West Okoboji Lake,7/22/2019,9:05 AM,27,11.76,7.4,20.9,2.26,437.53,0.33,284
West Okoboji Lake,7/22/2019,9:05 AM,27.5,11.71,7.38,20.38,2.21,437.73,0.34,284.75
West Okoboji Lake,7/22/2019,9:05 AM,28,11.67,7.38,19.84,2.15,437.88,0.3,285
West Okoboji Lake,7/22/2019,9:05 AM,28.5,11.67,7.38,19.5,2.12,437.87,0.32,285
West Okoboji Lake,7/22/2019,9:05 AM,29,11.63,7.38,19.15,2.08,437.8,0.32,285
West Okoboji Lake,7/22/2019,9:05 AM,29.5,11.61,7.38,18.68,2.03,437.89,0.29,285
West Okoboji Lake,7/22/2019,9:05 AM,30,11.61,7.38,18.38,2,437.9,0.26,285
West Okoboji Lake,7/22/2019,9:05 AM,30.5,11.59,7.38,18.22,1.98,437.98,0.24,285
West Okoboji Lake,7/22/2019,9:05 AM,31,11.56,7.37,18.05,1.96,438,0.29,285
West Okoboji Lake,7/22/2019,9:05 AM,31.5,11.56,7.37,17.82,1.94,438.08,0.3,285
West Okoboji Lake,7/22/2019,9:05 AM,32,11.56,7.37,17.58,1.91,438.14,0.3,285
West Okoboji Lake,7/22/2019,9:05 AM,32.5,11.56,7.37,17.4,1.89,438.2,0.29,285
West Okoboji Lake,7/22/2019,9:05 AM,33,11.56,7.37,17.3,1.88,438.2,0.3,285
West Okoboji Lake,7/22/2019,9:05 AM,33.5,11.56,7.37,17.18,1.87,438.2,0.29,285
West Okoboji Lake,7/22/2019,9:05 AM,34,11.54,7.37,17.03,1.85,438.3,0.3,285
West Okoboji Lake,7/22/2019,9:05 AM,34.5,11.5,7.37,16.86,1.84,438.3,0.29,285
West Okoboji Lake,7/22/2019,9:05 AM,35,11.48,7.18,15.74,1.71,438.88,37.41,285.27
West Lake,7/17/2019,9:21 AM,0,28.83,8.98,111.1,8.57,150.99,5.94,98.33
West Lake,7/17/2019,9:21 AM,0.5,29.28,9.15,126.08,9.65,193.51,5.26,126
West Lake,7/17/2019,9:21 AM,1,29.25,9.15,128.08,9.81,193.62,4.87,126
West Lake,7/17/2019,9:21 AM,1.5,29.22,9.14,128.93,9.88,193.7,4.77,126
West Lake,7/17/2019,9:21 AM,2,29.19,9.14,127.91,9.8,193.77,4.88,126
West Lake,7/17/2019,9:21 AM,2.5,27.48,8.75,94.5,7.41,199.73,4.54,129.57
West Lake,7/17/2019,9:21 AM,3,25.52,8.24,38.05,3.1,208.65,3.41,135.64
West Lake,7/17/2019,9:21 AM,3.5,23.58,7.97,16.01,1.35,220.84,2.78,143.5
West Lake,7/17/2019,9:21 AM,4,20.52,7.76,9.61,0.86,236.8,4.99,153.93
West Lake,7/17/2019,9:21 AM,4.5,18.51,7.61,6.15,0.57,239.57,9.67,155.69
West Lake,7/17/2019,9:21 AM,5,17.49,7.51,4.04,0.39,234.34,12.2,152.3
West Lake,7/17/2019,9:21 AM,5.5,16.39,7.41,2.97,0.29,235.95,13.82,153.27
West Lake,7/17/2019,9:21 AM,6,15.35,7.38,2.28,0.23,242.56,13.27,157.73
West Lake,7/17/2019,9:21 AM,6.5,14.63,7.25,1.76,0.18,253.68,11.17,164.92
West Lake,7/17/2019,9:21 AM,7,14.29,7.18,1.4,0.14,265.88,8.79,172.77
West Lake,7/17/2019,9:21 AM,7.5,14.05,7.07,1.14,0.12,278.49,8.26,181
West Lake,7/17/2019,9:21 AM,8,13.66,6.93,0.95,0.1,298.51,8.49,194
White Oak Conservation Area Lake,8/5/2019,9:40 AM,0,27.26,8.68,117.04,9.28,224.24,10.83,145.6
White Oak Conservation Area Lake,8/5/2019,9:40 AM,0.5,27.21,8.76,121.5,9.64,223,11.65,145
White Oak Conservation Area Lake,8/5/2019,9:40 AM,1,27.17,8.66,111.3,8.84,223.3,12.15,145
White Oak Conservation Area Lake,8/5/2019,9:40 AM,1.5,26.77,8.37,71.18,5.66,227.02,10.33,147.4
White Oak Conservation Area Lake,8/5/2019,9:40 AM,2,25.21,8.16,38,3.12,238.75,9.45,155.5
White Oak Conservation Area Lake,8/5/2019,9:40 AM,2.5,24.47,7.9,24.03,2,249.8,9.97,162.25
White Oak Conservation Area Lake,8/5/2019,9:40 AM,3,21.43,7.67,17.63,1.54,274.68,9.59,178.5
White Oak Conservation Area Lake,8/5/2019,9:40 AM,3.5,19.53,7.46,12.28,1.12,296.2,9.4,192.75
White Oak Conservation Area Lake,8/5/2019,9:40 AM,4,17.33,7.28,9.46,0.9,322.28,8.27,209.4
White Oak Conservation Area Lake,8/5/2019,9:40 AM,4.5,16.89,7.13,8.35,0.81,343.62,9.49,223.17
Williamson Pond,7/16/2019,1:00 PM,0,28.96,9.59,157.36,12.11,190.04,26.3,123.6
Williamson Pond,7/16/2019,1:00 PM,0.5,29.08,9.59,168.19,12.91,189.55,26.99,123
Williamson Pond,7/16/2019,1:00 PM,1,28.79,9.4,142.75,11.01,189.09,25.6,122.92
Williamson Pond,7/16/2019,1:00 PM,1.5,28.05,8.84,73.29,5.72,187.91,21.47,122.17
Williamson Pond,7/16/2019,1:00 PM,2,24.59,8.17,16.56,1.36,209.42,13.92,136.14
Williamson Pond,7/16/2019,1:00 PM,2.5,19.17,7.47,6.13,0.56,259.42,11.6,168.67
Williamson Pond,7/16/2019,1:00 PM,3,17.71,7.14,3.91,0.37,275.28,15.4,179
Williamson Pond,7/16/2019,1:00 PM,3.5,16.32,6.92,2.74,0.27,296.55,16.57,192.92
Willow Lake,7/9/2019,7:52 AM,0,27.67,8.42,106.96,8.41,401.65,0.87,261.13
Willow Lake,7/9/2019,7:52 AM,0.5,27.71,8.42,109.76,8.63,403.25,0.83,262
Willow Lake,7/9/2019,7:52 AM,1,27.77,8.42,111.89,8.79,403.86,0.73,262.5
Willow Lake,7/9/2019,7:52 AM,1.5,27.78,8.43,112.46,8.83,404.32,0.58,263
Willow Lake,7/9/2019,7:52 AM,2,27.76,8.37,108.35,8.51,405.47,0.57,263.56
Willow Lake,7/9/2019,7:52 AM,2.5,27.5,8.1,86.35,6.81,412.48,0.84,268.08
Willow Lake,7/9/2019,7:52 AM,3,26.82,7.94,64.35,5.14,422.41,0.3,274.62
Willow Lake,7/9/2019,7:52 AM,3.5,25.45,7.77,41.33,3.37,434.29,0.27,282.42
Willow Lake,7/9/2019,7:52 AM,4,23.47,7.66,19.86,1.68,446.28,0.27,290
Willow Lake,7/9/2019,7:52 AM,4.5,20.77,7.65,11.52,1.03,463.95,0.77,301.5
Willow Lake,7/9/2019,7:52 AM,5,18.38,7.74,18.03,1.68,478.55,5.81,311
Willow Lake,7/9/2019,7:52 AM,5.5,16.98,7.45,6.75,0.65,493.45,19.79,320.76
Willow Lake,7/9/2019,7:52 AM,6,15.12,7.15,3.29,0.33,531.4,14.91,345.35
Willow Lake,7/9/2019,7:52 AM,6.5,13.91,7.08,1.87,0.19,584.24,15.18,379.67
Wilson Park Lake,7/30/2019,12:13 PM,0,26.24,9.16,96.11,7.76,185.35,25.45,120.5
Wilson Park Lake,7/30/2019,12:13 PM,0.5,26.11,9.16,95.38,7.72,186.43,23.89,121
Wilson Park Lake,7/30/2019,12:13 PM,1,25.8,9.14,87.45,7.12,186.6,22.39,121
Wilson Park Lake,7/30/2019,12:13 PM,1.5,25.51,9.1,77.28,6.32,186.6,22.85,121
Wilson Park Lake,7/30/2019,12:13 PM,2,24.76,8.88,63.11,5.22,188.55,18.39,122.2
Wilson Park Lake,7/30/2019,12:13 PM,2.5,22.35,8.09,25.5,2.2,215.44,8.1,139.92
Wilson Park Lake,7/30/2019,12:13 PM,3,18.85,7.59,10.99,1.02,280.24,4.95,182.29
Wilson Park Lake,7/30/2019,12:13 PM,3.5,16.46,7.26,5.92,0.58,315.08,4.05,204.69
Wilson Park Lake,7/30/2019,12:13 PM,4,15.38,7.12,4.05,0.41,338.28,4.44,219.94
Wilson Park Lake,7/30/2019,12:13 PM,4.5,14.61,7.01,2.85,0.29,354.84,4.68,230.65
Wilson Park Lake,7/30/2019,12:13 PM,5,14.15,6.95,2.16,0.22,372.63,5.65,242.43
Wilson Park Lake,7/30/2019,12:13 PM,5.5,14,6.91,1.9,0.19,383.5,15.43,249
Windmill Lake,7/30/2019,9:43 AM,0,24.6,8.43,93.73,7.81,234.26,16.73,152.29
Windmill Lake,7/30/2019,9:43 AM,0.5,25.14,8.43,90.92,7.49,232.01,17.31,151
Windmill Lake,7/30/2019,9:43 AM,1,25.06,8.41,86.82,7.16,232.23,17.98,151
Windmill Lake,7/30/2019,9:43 AM,1.5,24.97,8.38,83.83,6.93,232.38,18.77,151
Windmill Lake,7/30/2019,9:43 AM,2,24.88,8.34,81.41,6.74,232.58,20.07,151
Windmill Lake,7/30/2019,9:43 AM,2.5,24.79,8.29,77.06,6.39,232.88,31.69,151.15
Windmill Lake,7/30/2019,9:43 AM,3,24.68,8.16,71.73,5.96,233.5,61.25,152
Yellow Smoke Park Lake,7/8/2019,2:30 PM,0,28.94,8.46,119.06,9.16,333.21,2.98,216.75
Yellow Smoke Park Lake,7/8/2019,2:30 PM,0.5,28.48,8.44,126.8,9.83,379.85,0.24,246.91
Yellow Smoke Park Lake,7/8/2019,2:30 PM,1,28.2,8.44,129.7,10.11,379.73,-0.26,247
Yellow Smoke Park Lake,7/8/2019,2:30 PM,1.5,28.05,8.43,129.26,10.1,379.71,-0.27,247
Yellow Smoke Park Lake,7/8/2019,2:30 PM,2,27.88,8.4,122.45,9.59,381.46,-0.32,248
Yellow Smoke Park Lake,7/8/2019,2:30 PM,2.5,27.71,8.29,116.9,9.19,384.76,-0.32,250.08
Yellow Smoke Park Lake,7/8/2019,2:30 PM,3,27.44,8.12,106.71,8.42,391.05,-0.2,254.1
Yellow Smoke Park Lake,7/8/2019,2:30 PM,3.5,27.2,8.04,97.63,7.74,397.09,-0.06,258.13
Yellow Smoke Park Lake,7/8/2019,2:30 PM,4,25.62,7.72,60.52,4.93,414.81,-0.06,269.56
Yellow Smoke Park Lake,7/8/2019,2:30 PM,4.5,23.63,7.63,36.2,3.06,439.45,0.78,285.64
Yellow Smoke Park Lake,7/8/2019,2:30 PM,5,21.7,7.54,22.11,1.93,456.41,1.78,296.75
Yellow Smoke Park Lake,7/8/2019,2:30 PM,5.5,19.85,7.51,13.83,1.26,470.19,1.67,305.56
Yellow Smoke Park Lake,7/8/2019,2:30 PM,6,17.67,7.51,7.29,0.69,484.26,1.22,314.78
Yellow Smoke Park Lake,7/8/2019,2:30 PM,6.5,15.25,7.56,5.79,0.58,499.42,0.38,324.67
Yellow Smoke Park Lake,7/8/2019,2:30 PM,7,14.17,7.71,4.68,0.48,505.83,1.81,328.88
Yellow Smoke Park Lake,7/8/2019,2:30 PM,7.5,12.81,7.74,3.91,0.41,527.25,4.52,342.63
Yellow Smoke Park Lake,7/8/2019,2:30 PM,8,12.25,7.6,3.27,0.35,571.16,10.51,371.24
Belva Deer Lake,8/5/2019,1:28 PM,0,28.89,9.12,153.1,11.79,189.62,12.9,123
Belva Deer Lake,8/5/2019,1:28 PM,0.5,28.89,9.18,165.48,12.75,189.66,11.88,123
Belva Deer Lake,8/5/2019,1:28 PM,1,28.89,9.21,168.32,12.96,189.64,10.8,123
Belva Deer Lake,8/5/2019,1:28 PM,1.5,28.86,9.22,169.68,13.07,189.73,10.81,123
Belva Deer Lake,8/5/2019,1:28 PM,2,28.76,9.23,170.68,13.17,189.76,10.71,123
Belva Deer Lake,8/5/2019,1:28 PM,2.5,26.67,9.03,153.16,12.15,195.26,9.77,126.6
Belva Deer Lake,8/5/2019,1:28 PM,3,24.67,8.62,81.63,6.75,205.55,7.08,133.67
Belva Deer Lake,8/5/2019,1:28 PM,3.5,21.79,8.35,39.63,3.46,224.88,3.63,146.17
Belva Deer Lake,8/5/2019,1:28 PM,4,19.5,8.14,23.34,2.13,241.1,1.97,157
Belva Deer Lake,8/5/2019,1:28 PM,4.5,17.53,8.08,16.56,1.58,249.8,1.44,162.4
Belva Deer Lake,8/5/2019,1:28 PM,5,15.63,7.93,12.33,1.22,255.72,1.23,166
Belva Deer Lake,8/5/2019,1:28 PM,5.5,14.96,7.88,10.9,1.1,255.63,1.17,166
Belva Deer Lake,8/5/2019,1:28 PM,6,14.53,7.84,9.68,0.98,255.55,1.21,166
Belva Deer Lake,8/5/2019,1:28 PM,6.5,12.89,7.73,7.68,0.8,263.35,1.36,171.33
Belva Deer Lake,8/5/2019,1:28 PM,7,12.56,7.67,6.3,0.67,264.2,1.59,172
Belva Deer Lake,8/5/2019,1:28 PM,7.5,12.25,7.58,5.38,0.58,266.4,1.8,173.17
Belva Deer Lake,8/5/2019,1:28 PM,8,11.78,7.47,4.5,0.49,271.97,2.04,176.83
Belva Deer Lake,8/5/2019,1:28 PM,8.5,11.3,7.41,3.9,0.43,278.54,2.23,181
Belva Deer Lake,8/5/2019,1:28 PM,9,10.96,7.27,3.46,0.38,284.78,2.45,185.2
Belva Deer Lake,8/5/2019,1:28 PM,9.5,10.63,7.24,3.06,0.34,291.42,2.67,189.4
Belva Deer Lake,8/5/2019,1:28 PM,10,10.33,7.2,2.75,0.31,298.15,2.88,193.83
Belva Deer Lake,8/5/2019,1:28 PM,10.5,10,7.14,2.41,0.27,305.89,3.17,198.71
Belva Deer Lake,8/5/2019,1:28 PM,11,9.64,7.01,2.06,0.23,320.59,4.15,208.44
Belva Deer Lake,8/5/2019,1:28 PM,11.5,9.44,6.99,1.9,0.21,331.4,11.33,215
Nodaway Lake,7/31/2019,2:15 PM,0,27.34,8.75,110.84,8.78,287.43,5.88,186.57
Nodaway Lake,7/31/2019,2:15 PM,0.5,27.23,8.7,120.92,9.59,288.02,6.02,187
Nodaway Lake,7/31/2019,2:15 PM,1,26.89,8.67,122.46,9.76,288.4,6.16,187.44
Nodaway Lake,7/31/2019,2:15 PM,1.5,26.04,8.62,113.95,9.23,289.79,7.01,188.2
Nodaway Lake,7/31/2019,2:15 PM,2,25.75,8.46,100.86,8.21,290.79,7.55,189
Nodaway Lake,7/31/2019,2:15 PM,2.5,25.45,8.26,68.71,5.62,293.91,8.61,191.13
Nodaway Lake,7/31/2019,2:15 PM,3,23.17,7.99,35.73,3.03,310.19,14.38,201.55
Nodaway Lake,7/31/2019,2:15 PM,3.5,20.49,7.71,16.45,1.47,331.28,13.76,215.33
