PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
04/09/21,2011208,NLA17_WA-10026,26-Jul-17,1,NLA,WA,WRS,CHEM,WATER,170729,COLOR,REGULAR,39.000,APHA PT-CO,,,S,29-Jul-17,29-Jul-17,3,,"Cooler ice melted, label is gone, 13.4C"
04/09/21,2011208,NLA17_WA-10026,26-Jul-17,1,NLA,WA,WRS,CHEM,WATER,180214.1,CALCIUM,REGULAR,31.719,MG/L,0.012,0.024,S;H,29-Jul-17,14-Feb-18,203,,"Cooler ice melted, label is gone, 13.4C"
04/09/21,2011208,NLA17_WA-10026,26-Jul-17,1,NLA,WA,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,8.492,MG/L,0.001,0.08,S,29-Jul-17,01-Aug-17,6,,"Cooler ice melted, label is gone, 13.4C"
04/09/21,2011208,NLA17_WA-10026,26-Jul-17,1,NLA,WA,WRS,CHEM,WATER,170803.2,NTL,REGULAR,1.313,MG/L,0.003,0.02,S,29-Jul-17,03-Aug-17,8,1710635,"Cooler ice melted, label is gone, 13.4C"
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170728.1,ANC,REGULAR,605.540,UEQ/L,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,1.712,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170731.1,SILICA,REGULAR,4.304,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,5,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,180213.1,SODIUM,REGULAR,4.597,MG/L,0.032,0.006,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170728,COLOR,REGULAR,15.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,4.218,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170811.1,DOC,REGULAR,4.690,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,16,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,180213.1,POTASSIUM,REGULAR,4.074,MG/L,0.07,0.054,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,16.320,UG/L,0.39,,,28-Jul-17,02-Aug-17,7,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170728.1,PH,REGULAR,7.780,STD. UNITS,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170803.1,NTL,REGULAR,0.505,MG/L,0.003,0.02,,28-Jul-17,03-Aug-17,8,1710608,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,180213.1,MAGNESIUM,REGULAR,2.408,MG/L,0.003,0.002,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170728.1,TURB,REGULAR,6.630,NTU,,1,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,180213.1,CALCIUM,REGULAR,6.575,MG/L,0.012,0.024,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170803.1,PTL,REGULAR,54.894,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710608,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170728.1,COND,REGULAR,82.200,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011209,NLA17_MS-10002,26-Jul-17,1,NLA,MS,WRS,CHEM,WATER,170810.1,AMMONIA_N,REGULAR,0.010,MG N/L,0.001,0.004,,28-Jul-17,10-Aug-17,15,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,180214.1,MAGNESIUM,REGULAR,0.287,MG/L,0.003,0.002,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170803.1,PTL,REGULAR,14.608,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710612,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170728,COLOR,REGULAR,5.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,0.129,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170731.1,SILICA,REGULAR,5.763,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,5,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170803.1,NTL,REGULAR,0.056,MG/L,0.003,0.02,,28-Jul-17,03-Aug-17,8,1710612,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,180214.1,SODIUM,REGULAR,1.102,MG/L,0.032,0.006,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170810.1,AMMONIA_N,REGULAR,0.005,MG N/L,0.001,0.004,,28-Jul-17,10-Aug-17,15,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,180214.1,POTASSIUM,REGULAR,0.276,MG/L,0.07,0.054,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,0.320,UG/L,0.39,,,28-Jul-17,02-Aug-17,7,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,180214.1,CALCIUM,REGULAR,6.917,MG/L,0.012,0.024,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170728.1,TURB,REGULAR,0.340,NTU,,1,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,1.636,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170729.1,PH,REGULAR,7.530,STD. UNITS,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170729.1,ANC,REGULAR,366.920,UEQ/L,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170814.1,DOC,REGULAR,1.410,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,19,,
04/09/21,2011210,NLA17_ID-10071,26-Jul-17,1,NLA,ID,WRS,CHEM,WATER,170728.1,COND,REGULAR,42.700,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170811.1,DOC,REGULAR,15.620,MG/L,0.008,0.2,,28-Jul-17,11-Aug-17,16,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,180213.1,SODIUM,REGULAR,14.923,MG/L,0.032,0.006,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170802.2,PTL,REGULAR,373.696,UG/L,1.2,4,,28-Jul-17,02-Aug-17,7,1710595,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170728.1,COND,REGULAR,209.300,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170808.1,NTL,REGULAR,3.213,MG/L,0.003,0.02,,28-Jul-17,08-Aug-17,13,1710595,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170809.2,AMMONIA_N,REGULAR,0.025,MG N/L,0.001,0.004,,28-Jul-17,09-Aug-17,14,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,7.644,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,180213.1,MAGNESIUM,REGULAR,7.740,MG/L,0.003,0.002,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,4.565,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,180213.1,CALCIUM,REGULAR,12.280,MG/L,0.012,0.024,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170728.1,TURB,REGULAR,28.760,NTU,,1,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,171.200,UG/L,0.39,,,28-Jul-17,02-Aug-17,7,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170728.1,PH,REGULAR,9.340,STD. UNITS,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170731.1,SILICA,REGULAR,3.214,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,5,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170728.1,ANC,REGULAR,1570.400,UEQ/L,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,180213.1,POTASSIUM,REGULAR,8.121,MG/L,0.07,0.054,H,28-Jul-17,13-Feb-18,202,,
04/09/21,2011213,NLA17_MT-10065,26-Jul-17,1,NLA,MT,WRS,CHEM,WATER,170728,COLOR,REGULAR,32.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170728.1,COND,REGULAR,5467.200,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170729.1,PH,REGULAR,9.110,STD. UNITS,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,633.874,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170729.1,ANC,REGULAR,7912.530,UEQ/L,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,180214.1,CALCIUM,REGULAR,24.970,MG/L,0.012,0.024,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170810.1,AMMONIA_N,REGULAR,0.029,MG N/L,0.001,0.004,,28-Jul-17,10-Aug-17,15,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,180214.1,MAGNESIUM,REGULAR,432.576,MG/L,0.003,0.002,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,180214.1,SODIUM,REGULAR,662.641,MG/L,0.032,0.006,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170808.1,PTL,REGULAR,40.354,UG/L,1.2,4,,28-Jul-17,08-Aug-17,13,1710616,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,6.510,UG/L,0.39,,,28-Jul-17,02-Aug-17,7,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170728.1,TURB,REGULAR,3.960,NTU,,1,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,180214.1,POTASSIUM,REGULAR,108.510,MG/L,0.07,0.054,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170808.1,NTL,REGULAR,2.185,MG/L,0.003,0.02,,28-Jul-17,08-Aug-17,13,1710616,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,2015.794,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170728,COLOR,REGULAR,7.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170814.1,DOC,REGULAR,23.180,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,19,,
04/09/21,2011216,NLA17_SD-10017,26-Jul-17,1,NLA,SD,WRS,CHEM,WATER,170731.1,SILICA,REGULAR,3.766,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,5,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170803.2,PTL,REGULAR,9.410,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710620,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170814.1,DOC,REGULAR,5.050,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,19,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170804.1,SULFATE,REGULAR,240.586,MG/L,0.001,0.08,,28-Jul-17,04-Aug-17,9,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,180214.1,SODIUM,REGULAR,103.759,MG/L,0.032,0.006,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,180214.1,POTASSIUM,REGULAR,5.737,MG/L,0.07,0.054,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,180214.1,MAGNESIUM,REGULAR,27.857,MG/L,0.003,0.002,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170803.2,NTL,REGULAR,0.334,MG/L,0.003,0.02,,28-Jul-17,03-Aug-17,8,1710620,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,3.790,UG/L,0.39,,S,29-Jul-17,02-Aug-17,7,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170729.1,PH,REGULAR,8.520,STD. UNITS,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170731.2,SILICA,REGULAR,6.652,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,5,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170728.1,COND,REGULAR,942.100,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170729.1,ANC,REGULAR,2059.240,UEQ/L,,,,28-Jul-17,29-Jul-17,3,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170810.1,AMMONIA_N,REGULAR,0.006,MG N/L,0.001,0.004,,28-Jul-17,10-Aug-17,15,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,91.258,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,6,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170728.1,TURB,REGULAR,0.880,NTU,,1,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,180214.1,CALCIUM,REGULAR,57.148,MG/L,0.012,0.024,H,28-Jul-17,14-Feb-18,203,,
04/09/21,2011217,NLA17_AZ-10100,26-Jul-17,1,NLA,AZ,WRS,CHEM,WATER,170728,COLOR,REGULAR,0.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,2,,
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170814.1,DOC,REGULAR,5.630,MG/L,0.008,0.2,,28-Jul-17,14-Aug-17,18,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,180213.1,POTASSIUM,REGULAR,0.790,MG/L,0.07,0.054,H,28-Jul-17,13-Feb-18,201,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,1.819,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,5,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170810.1,AMMONIA_N,REGULAR,0.018,MG N/L,0.001,0.004,,28-Jul-17,10-Aug-17,14,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,180213.1,SODIUM,REGULAR,4.283,MG/L,0.032,0.006,H,28-Jul-17,13-Feb-18,201,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170803.1,NTL,REGULAR,0.239,MG/L,0.003,0.02,,28-Jul-17,03-Aug-17,7,1710609,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170801.1,NITRATE_N,REGULAR,0.000,MG N/L,4.00E-04,0.0025,,28-Jul-17,01-Aug-17,5,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170801.1,NITRITE_N,REGULAR,0.000,MG N/L,2.00E-04,0.001,,28-Jul-17,01-Aug-17,5,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170728,COLOR,REGULAR,30.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,1,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170728.1,PH,REGULAR,7.410,STD. UNITS,,,,28-Jul-17,28-Jul-17,1,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,180213.1,MAGNESIUM,REGULAR,0.736,MG/L,0.003,0.002,H,28-Jul-17,13-Feb-18,201,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,180213.1,CALCIUM,REGULAR,5.071,MG/L,0.012,0.024,H,28-Jul-17,13-Feb-18,201,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170728.1,ANC,REGULAR,290.690,UEQ/L,,,,28-Jul-17,28-Jul-17,1,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170728.1,COND,REGULAR,53.900,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,1,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170728.1,TURB,REGULAR,0.410,NTU,,1,,28-Jul-17,28-Jul-17,1,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170731.1,SILICA,REGULAR,4.122,MG/L,0.003,0.01,,28-Jul-17,31-Jul-17,4,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,4.968,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,5,,"Cooler ice melted, 6.6C"
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHLX,WATER,170802.1,CHLA,REGULAR,2.160,UG/L,0.39,,,28-Jul-17,02-Aug-17,6,,
04/09/21,2011218,NLA17_VT-10001,27-Jul-17,2,NLA,VT,WRS,CHEM,WATER,170803.1,PTL,REGULAR,5.826,UG/L,1.2,4,,28-Jul-17,03-Aug-17,7,1710609,"Cooler ice melted, 6.6C"
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170729.1,ANC,REGULAR,4723.450,UEQ/L,,,,28-Jul-17,29-Jul-17,2,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170803.2,NTL,REGULAR,2.376,MG/L,0.003,0.02,,28-Jul-17,03-Aug-17,7,1710618,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,180214.1,POTASSIUM,REGULAR,3.502,MG/L,0.07,0.054,H,28-Jul-17,14-Feb-18,202,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170728.1,COND,REGULAR,728.200,US/CM AT 25 C,,2,,28-Jul-17,28-Jul-17,1,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170801.1,CHLORIDE,REGULAR,44.326,MG/L,0.006,0.005,,28-Jul-17,01-Aug-17,5,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170801.1,SULFATE,REGULAR,85.688,MG/L,0.001,0.08,,28-Jul-17,01-Aug-17,5,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,180214.1,CALCIUM,REGULAR,90.597,MG/L,0.012,0.024,H,28-Jul-17,14-Feb-18,202,,
04/09/21,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170728,COLOR,REGULAR,30.000,APHA PT-CO,,,,28-Jul-17,28-Jul-17,1,,
